country_id,country,iso_codes,population_scope_codes,scenario_year,scenario_gdp_scaling,vanilla_population,proposed_population,population_scale,population_delta_percent,population_manual_review,population_geography_note,vanilla_json_initial_gdp,vanilla_effective_gdp,vanilla_gdp_per_capita,nominal_gdp_per_capita_after_scenario_scaling,ppp_gdp_per_capita_after_scenario_scaling,lower_bound_gdp_per_capita,upper_bound_gdp_per_capita,proposed_gdp_per_capita,decision,proposed_effective_gdp_after_scenario_scaling,proposed_json_initial_gdp,population_method,nominal_method,ppp_method,review_flag,un_wpp_source_url,imf_source_url,world_bank_source_url
UGA,Uganda,UGA,UGA,2003,1.59,26352124,26352124,1,0,no,Single-country territory; UN WPP and vanilla are within the ±5% review threshold.,16984210526,27004894736,1025,526,1752,526,1752,1025,kept_vanilla,27004894736,16984210526,UGA: UN WPP 2024 Medium exact 2003,UGA: IMF exact 2003,UGA: IMF exact 2003,complete_primary,https://www.un.org/development/desa/pd/world-population-prospects-2024,https://api.imf.org/external/sdmx/3.0/data/dataflow/IMF.RES/WEO/9.0.0/,https://api.worldbank.org/v2/
UGA,Uganda,UGA,UGA,2022,1,48839366,47312719,0.9687414656447424,-3.1258534355257606,no,Single-country territory; UN WPP and vanilla are within the ±5% review threshold.,113938880000,113938880000,2333,999,3068,999,3068,2333,kept_vanilla,110377317605,110377317605,UGA: UN WPP 2024 Medium exact 2022,UGA: IMF exact 2022,UGA: IMF exact 2022,complete_primary,https://www.un.org/development/desa/pd/world-population-prospects-2024,https://api.imf.org/external/sdmx/3.0/data/dataflow/IMF.RES/WEO/9.0.0/,https://api.worldbank.org/v2/
UGA,Uganda,UGA,UGA,2026,0.87,52761470,52761469,0.9999999810467752,-0.0000018953224767415122,no,Single-country territory; UN WPP and vanilla are within the ±5% review threshold.,164655920000,143250650400,2715,1210,3436,1210,3436,2715,kept_vanilla,143250647685,164655916879,UGA: UN WPP 2024 Medium exact 2026,UGA: IMF exact 2026,UGA: IMF exact 2026,complete_primary,https://www.un.org/development/desa/pd/world-population-prospects-2024,https://api.imf.org/external/sdmx/3.0/data/dataflow/IMF.RES/WEO/9.0.0/,https://api.worldbank.org/v2/
UKR,Ukraine,UKR,UKR,2003,1.59,48315137,48315136,0.9999999793025527,-0.0000020697447311590622,no,Single-country territory; UN WPP and vanilla are within the ±5% review threshold.,197415204678,313890175438,6497,1712,11540,1712,11540,6497,kept_vanilla,313890168941,197415200592,UKR: UN WPP 2024 Medium exact 2003,UKR: IMF exact 2003,UKR: IMF exact 2003,complete_primary,https://www.un.org/development/desa/pd/world-population-prospects-2024,https://api.imf.org/external/sdmx/3.0/data/dataflow/IMF.RES/WEO/9.0.0/,https://api.worldbank.org/v2/
UKR,Ukraine,UKR,UKR,2022,1,43108669,41048766,0.9522160380317007,-4.778396196829926,no,Single-country territory; UN WPP and vanilla are within the ±5% review threshold.,517821040000,517821040000,12012,3946,13877,3946,13877,12012,kept_vanilla,493077499118,493077499118,UKR: UN WPP 2024 Medium exact 2022,UKR: IMF exact 2022,UKR: IMF exact 2022,complete_primary,https://www.un.org/development/desa/pd/world-population-prospects-2024,https://api.imf.org/external/sdmx/3.0/data/dataflow/IMF.RES/WEO/9.0.0/,https://api.worldbank.org/v2/
UKR,Ukraine,UKR,UKR,2026,0.87,39535849,39535849,1,0,no,Single-country territory; UN WPP and vanilla are within the ±5% review threshold.,607251920000,528309170400,13363,4959,15943,4959,15943,13363,kept_vanilla,528309170400,607251920000,UKR: UN WPP 2024 Medium exact 2026,UKR: IMF exact 2026,UKR: IMF exact 2026,complete_primary,https://www.un.org/development/desa/pd/world-population-prospects-2024,https://api.imf.org/external/sdmx/3.0/data/dataflow/IMF.RES/WEO/9.0.0/,https://api.worldbank.org/v2/
UAE,United Arab Emirates,ARE,ARE,2003,1.59,4192457,4192457,1.0000000000000002,2.220446049250313e-14,no,Single-country territory; UN WPP and vanilla are within the ±5% review threshold.,156876608187,249433807017,59496,47159,100330,47159,100330,59496,kept_vanilla,249433807017,156876608187,ARE: UN WPP 2024 Medium exact 2003,ARE: IMF exact 2003,ARE: IMF exact 2003,complete_primary,https://www.un.org/development/desa/pd/world-population-prospects-2024,https://api.imf.org/external/sdmx/3.0/data/dataflow/IMF.RES/WEO/9.0.0/,https://api.worldbank.org/v2/
UAE,United Arab Emirates,ARE,ARE,2022,1,10109201,10242086,1.0131449557685124,1.3144955768512379,no,Single-country territory; UN WPP and vanilla are within the ±5% review threshold.,685725920000,685725920000,67832,49932,73835,49932,73835,67832,kept_vanilla,694739756888,694739756888,ARE: UN WPP 2024 Medium exact 2022,ARE: IMF exact 2022,ARE: IMF exact 2022,complete_primary,https://www.un.org/development/desa/pd/world-population-prospects-2024,https://api.imf.org/external/sdmx/3.0/data/dataflow/IMF.RES/WEO/9.0.0/,https://api.worldbank.org/v2/
UAE,United Arab Emirates,ARE,ARE,2026,0.87,11574682,11574682,1,0,no,Single-country territory; UN WPP and vanilla are within the ±5% review threshold.,796599760000,693041791200,59876,46718,75637,46718,75637,59876,kept_vanilla,693041791200,796599760000,ARE: UN WPP 2024 Medium exact 2026,ARE: IMF exact 2026,ARE: IMF exact 2026,complete_primary,https://www.un.org/development/desa/pd/world-population-prospects-2024,https://api.imf.org/external/sdmx/3.0/data/dataflow/IMF.RES/WEO/9.0.0/,https://api.worldbank.org/v2/
GBR,United Kingdom,GBR+JEY+IMN,GBR+JEY+IMN+AIA+BMU+CYM+MSR+TCA+VGB,2003,1.59,59820384,60155258,1.0055979914806297,0.5597991480629672,no,"Added the populated territories represented by the British West Indies region, while retaining Jersey and the Isle of Man from the game ISO list.",1103967836257,1755308859649,29343,54992,50525,50525,54992,50525,clamped_to_ppp,3039350900140,1911541446629,GBR: UN WPP 2024 Medium exact 2003; JEY: UN WPP 2024 Medium exact 2003; IMN: UN WPP 2024 Medium exact 2003; AIA: UN WPP 2024 Medium exact 2003; BMU: UN WPP 2024 Medium exact 2003; CYM: UN WPP 2024 Medium exact 2003; MSR: UN WPP 2024 Medium exact 2003; TCA: UN WPP 2024 Medium exact 2003; VGB: UN WPP 2024 Medium exact 2003,"GBR: IMF exact 2003; JEY: World Bank exact 2003 (Channel Islands proxy for Jersey); IMN: World Bank exact 2003; AIA: nominal GDP/c inferred from global available-country peers median level (210 peers); BMU: World Bank exact 2003; CYM: peer-growth inference from World Bank 2006; Latin America & Caribbean ; High income median 5.99%/yr (15 peers, capped at ±8%); MSR: nominal GDP/c inferred from global available-country peers median level (210 peers); TCA: World Bank exact 2003; VGB: nominal GDP/c inferred from Latin America & Caribbean ; High income median level (15 peers)","GBR: IMF exact 2003; JEY: PPP inferred from filled nominal GDP using Europe & Central Asia; High income median PPP/nominal ratio 1.228 (35 peers); IMN: PPP inferred from filled nominal GDP using Europe & Central Asia; High income median PPP/nominal ratio 1.228 (35 peers); AIA: PPP inferred from filled nominal GDP using global available-country peers median PPP/nominal ratio 2.577 (199 peers); BMU: World Bank exact 2003; CYM: peer-growth inference from World Bank 2006; Latin America & Caribbean ; High income median 3.72%/yr (14 peers, capped at ±8%); MSR: PPP inferred from filled nominal GDP using global available-country peers median PPP/nominal ratio 2.577 (199 peers); TCA: peer-growth inference from World Bank 2007; Latin America & Caribbean ; High income median 3.78%/yr (14 peers, capped at ±8%); VGB: PPP inferred from filled nominal GDP using Latin America & Caribbean ; High income median PPP/nominal ratio 1.624 (14 peers)",proxy_component+inferred+secondary_source,https://www.un.org/development/desa/pd/world-population-prospects-2024,https://api.imf.org/external/sdmx/3.0/data/dataflow/IMF.RES/WEO/9.0.0/,https://api.worldbank.org/v2/
GBR,United Kingdom,GBR+JEY+IMN,GBR+JEY+IMN+AIA+BMU+CYM+MSR+TCA+VGB,2022,1,68586015,68606076,1.0002924940310354,0.029249403103537297,no,"Added the populated territories represented by the British West Indies region, while retaining Jersey and the Isle of Man from the game ISO list.",3301623600000,3301623600000,48138,47057,59767,47057,59767,48138,kept_vanilla,3302589305196,3302589305196,GBR: UN WPP 2024 Medium exact 2022; JEY: UN WPP 2024 Medium exact 2022; IMN: UN WPP 2024 Medium exact 2022; AIA: UN WPP 2024 Medium exact 2022; BMU: UN WPP 2024 Medium exact 2022; CYM: UN WPP 2024 Medium exact 2022; MSR: UN WPP 2024 Medium exact 2022; TCA: UN WPP 2024 Medium exact 2022; VGB: UN WPP 2024 Medium exact 2022,GBR: IMF exact 2022; JEY: World Bank exact 2022 (Channel Islands proxy for Jersey); IMN: World Bank exact 2022; AIA: nominal GDP/c inferred from global available-country peers median level (211 peers); BMU: World Bank exact 2022; CYM: World Bank exact 2022; MSR: nominal GDP/c inferred from global available-country peers median level (211 peers); TCA: World Bank exact 2022; VGB: nominal GDP/c inferred from Latin America & Caribbean ; High income median level (17 peers),GBR: IMF exact 2022; JEY: PPP inferred from filled nominal GDP using Europe & Central Asia; High income median PPP/nominal ratio 1.515 (36 peers); IMN: PPP inferred from filled nominal GDP using Europe & Central Asia; High income median PPP/nominal ratio 1.515 (36 peers); AIA: PPP inferred from filled nominal GDP using global available-country peers median PPP/nominal ratio 2.283 (203 peers); BMU: World Bank exact 2022; CYM: World Bank exact 2022; MSR: PPP inferred from filled nominal GDP using global available-country peers median PPP/nominal ratio 2.283 (203 peers); TCA: World Bank exact 2022; VGB: PPP inferred from filled nominal GDP using Latin America & Caribbean ; High income median PPP/nominal ratio 1.428 (17 peers),proxy_component+inferred+secondary_source,https://www.un.org/development/desa/pd/world-population-prospects-2024,https://api.imf.org/external/sdmx/3.0/data/dataflow/IMF.RES/WEO/9.0.0/,https://api.worldbank.org/v2/
GBR,United Kingdom,GBR+JEY+IMN,GBR+JEY+IMN+AIA+BMU+CYM+MSR+TCA+VGB,2026,0.87,69931528,70367573,1.0062353134912196,0.6235313491219641,no,"Added the populated territories represented by the British West Indies region, while retaining Jersey and the Isle of Man from the game ISO list.",3920150080000,3410530569600,48770,53257,58956,53257,58956,53257,clamped_to_nominal,3747570229434,4307551987855,GBR: UN WPP 2024 Medium exact 2026; JEY: UN WPP 2024 Medium exact 2026; IMN: UN WPP 2024 Medium exact 2026; AIA: UN WPP 2024 Medium exact 2026; BMU: UN WPP 2024 Medium exact 2026; CYM: UN WPP 2024 Medium exact 2026; MSR: UN WPP 2024 Medium exact 2026; TCA: UN WPP 2024 Medium exact 2026; VGB: UN WPP 2024 Medium exact 2026,"GBR: IMF exact 2026; JEY: peer-growth inference from World Bank 2023; Europe & Central Asia; High income median 5.30%/yr (34 peers, capped at ±8%); IMN: peer-growth inference from World Bank 2023; Europe & Central Asia; High income median 5.30%/yr (34 peers, capped at ±8%); AIA: nominal GDP/c inferred from global available-country peers median level (177 peers); BMU: peer-growth inference from World Bank 2024; High income median 5.34%/yr (60 peers, capped at ±8%); CYM: peer-growth inference from World Bank 2024; Latin America & Caribbean ; High income median 4.29%/yr (9 peers, capped at ±8%); MSR: nominal GDP/c inferred from global available-country peers median level (177 peers); TCA: peer-growth inference from World Bank 2024; Latin America & Caribbean ; High income median 4.29%/yr (9 peers, capped at ±8%); VGB: nominal GDP/c inferred from Latin America & Caribbean ; High income median level (9 peers)","GBR: IMF exact 2026; JEY: PPP inferred from filled nominal GDP using Europe & Central Asia; High income median PPP/nominal ratio 1.392 (34 peers); IMN: PPP inferred from filled nominal GDP using Europe & Central Asia; High income median PPP/nominal ratio 1.392 (34 peers); AIA: PPP inferred from filled nominal GDP using global available-country peers median PPP/nominal ratio 2.285 (177 peers); BMU: peer-growth inference from World Bank 2024; High income median 1.57%/yr (60 peers, capped at ±8%); CYM: peer-growth inference from World Bank 2024; Latin America & Caribbean ; High income median 2.89%/yr (9 peers, capped at ±8%); MSR: PPP inferred from filled nominal GDP using global available-country peers median PPP/nominal ratio 2.285 (177 peers); TCA: peer-growth inference from World Bank 2024; Latin America & Caribbean ; High income median 2.89%/yr (9 peers, capped at ±8%); VGB: PPP inferred from filled nominal GDP using Latin America & Caribbean ; High income median PPP/nominal ratio 1.683 (9 peers)",inferred,https://www.un.org/development/desa/pd/world-population-prospects-2024,https://api.imf.org/external/sdmx/3.0/data/dataflow/IMF.RES/WEO/9.0.0/,https://api.worldbank.org/v2/
USA,United States of America,USA+PRI,USA+PRI+VIR+GUM+ASM+MNP,2003,1.59,289908101,294107842,1.0144864561752966,1.4486456175296647,no,"Added Puerto Rico, the US Virgin Islands, Guam, American Samoa, and the Northern Mariana Islands represented by the American Caribbean and Pacific regions.",6699678362573,10652488596491,36744,62393,62516,62393,62516,62393,clamped_to_nominal,18350283810000,11541059000000,USA: UN WPP 2024 Medium exact 2003; PRI: UN WPP 2024 Medium exact 2003; VIR: UN WPP 2024 Medium exact 2003; GUM: UN WPP 2024 Medium exact 2003; ASM: UN WPP 2024 Medium exact 2003; MNP: UN WPP 2024 Medium exact 2003,USA: IMF exact 2003; PRI: IMF exact 2003; VIR: World Bank exact 2003; GUM: World Bank exact 2003; ASM: World Bank exact 2003; MNP: World Bank exact 2003,USA: IMF exact 2003; PRI: IMF exact 2003; VIR: World Bank exact 2003; GUM: PPP inferred from filled nominal GDP using East Asia & Pacific; High income median PPP/nominal ratio 1.428 (10 peers); ASM: PPP inferred from filled nominal GDP using East Asia & Pacific; High income median PPP/nominal ratio 1.428 (10 peers); MNP: PPP inferred from filled nominal GDP using East Asia & Pacific; High income median PPP/nominal ratio 1.428 (10 peers),inferred+secondary_source,https://www.un.org/development/desa/pd/world-population-prospects-2024,https://api.imf.org/external/sdmx/3.0/data/dataflow/IMF.RES/WEO/9.0.0/,https://api.worldbank.org/v2/
USA,United States of America,USA+PRI,USA+PRI+VIR+GUM+ASM+MNP,2022,1,335386250,345121121,1.029025850046029,2.902585004602898,no,"Added Puerto Rico, the US Virgin Islands, Guam, American Samoa, and the Northern Mariana Islands represented by the American Caribbean and Pacific regions.",22305188400000,22305188400000,66506,75863,75968,75863,75968,75863,clamped_to_nominal,26181992700000,26181992700000,USA: UN WPP 2024 Medium exact 2022; PRI: UN WPP 2024 Medium exact 2022; VIR: UN WPP 2024 Medium exact 2022; GUM: UN WPP 2024 Medium exact 2022; ASM: UN WPP 2024 Medium exact 2022; MNP: UN WPP 2024 Medium exact 2022,USA: IMF exact 2022; PRI: IMF exact 2022; VIR: World Bank exact 2022; GUM: World Bank exact 2022; ASM: World Bank exact 2022; MNP: World Bank exact 2022,USA: IMF exact 2022; PRI: IMF exact 2022; VIR: World Bank exact 2022; GUM: PPP inferred from filled nominal GDP using East Asia & Pacific; High income median PPP/nominal ratio 1.411 (10 peers); ASM: PPP inferred from filled nominal GDP using East Asia & Pacific; High income median PPP/nominal ratio 1.411 (10 peers); MNP: PPP inferred from filled nominal GDP using East Asia & Pacific; High income median PPP/nominal ratio 1.411 (10 peers),inferred+secondary_source,https://www.un.org/development/desa/pd/world-population-prospects-2024,https://api.imf.org/external/sdmx/3.0/data/dataflow/IMF.RES/WEO/9.0.0/,https://api.worldbank.org/v2/
USA,United States of America,USA+PRI,USA+PRI+VIR+GUM+ASM+MNP,2026,0.87,349035493,352600000,1.0102124485087824,1.0212448508782446,no,"Added Puerto Rico, the US Virgin Islands, Guam, American Samoa, and the Northern Mariana Islands represented by the American Caribbean and Pacific regions.",26941853840000,23439412840800,67155,80260,80375,80260,80375,80260,clamped_to_nominal,28299564419028,32528234964400,USA: UN WPP 2024 Medium exact 2026; PRI: UN WPP 2024 Medium exact 2026; VIR: UN WPP 2024 Medium exact 2026; GUM: UN WPP 2024 Medium exact 2026; ASM: UN WPP 2024 Medium exact 2026; MNP: UN WPP 2024 Medium exact 2026,"USA: IMF exact 2026; PRI: IMF exact 2026; VIR: peer-growth inference from World Bank 2022; Latin America & Caribbean ; High income median 2.27%/yr (9 peers, capped at ±8%); GUM: peer-growth inference from World Bank 2022; East Asia & Pacific; High income median -0.77%/yr (6 peers, capped at ±8%); ASM: peer-growth inference from World Bank 2022; East Asia & Pacific; High income median -0.77%/yr (6 peers, capped at ±8%); MNP: peer-growth inference from World Bank 2022; East Asia & Pacific; High income median -0.77%/yr (6 peers, capped at ±8%)","USA: IMF exact 2026; PRI: IMF exact 2026; VIR: peer-growth inference from World Bank 2022; Latin America & Caribbean ; High income median 2.38%/yr (9 peers, capped at ±8%); GUM: PPP inferred from filled nominal GDP using East Asia & Pacific; High income median PPP/nominal ratio 1.635 (6 peers); ASM: PPP inferred from filled nominal GDP using East Asia & Pacific; High income median PPP/nominal ratio 1.635 (6 peers); MNP: PPP inferred from filled nominal GDP using East Asia & Pacific; High income median PPP/nominal ratio 1.635 (6 peers)",inferred,https://www.un.org/development/desa/pd/world-population-prospects-2024,https://api.imf.org/external/sdmx/3.0/data/dataflow/IMF.RES/WEO/9.0.0/,https://api.worldbank.org/v2/
URY,Uruguay,URY,URY,2003,1.59,3281186,3281186,1,0,no,Single-country territory; UN WPP and vanilla are within the ±5% review threshold.,19566081871,31110070175,9481,6377,16213,6377,16213,9481,kept_vanilla,31110070175,19566081871,URY: UN WPP 2024 Medium exact 2003,URY: IMF exact 2003,URY: IMF exact 2003,complete_primary,https://www.un.org/development/desa/pd/world-population-prospects-2024,https://api.imf.org/external/sdmx/3.0/data/dataflow/IMF.RES/WEO/9.0.0/,https://api.worldbank.org/v2/
URY,Uruguay,URY,URY,2022,1,3499367,3390913,0.969007537648952,-3.0992462351048022,no,Single-country territory; UN WPP and vanilla are within the ±5% review threshold.,83409040000,83409040000,23835,21011,33034,21011,33034,23835,kept_vanilla,80823988468,80823988468,URY: UN WPP 2024 Medium exact 2022,URY: IMF exact 2022,URY: IMF exact 2022,complete_primary,https://www.un.org/development/desa/pd/world-population-prospects-2024,https://api.imf.org/external/sdmx/3.0/data/dataflow/IMF.RES/WEO/9.0.0/,https://api.worldbank.org/v2/
URY,Uruguay,URY,URY,2026,0.87,3382537,3382537,1,0,no,Single-country territory; UN WPP and vanilla are within the ±5% review threshold.,114583920000,99688010400,29471,24715,34940,24715,34940,29471,kept_vanilla,99688010400,114583920000,URY: UN WPP 2024 Medium exact 2026,URY: IMF exact 2026,URY: IMF exact 2026,complete_primary,https://www.un.org/development/desa/pd/world-population-prospects-2024,https://api.imf.org/external/sdmx/3.0/data/dataflow/IMF.RES/WEO/9.0.0/,https://api.worldbank.org/v2/
